"","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","BENEFIT_FLAG","BUYER_FLAG"
"1439",0,0,0,7,24,24,164,162,162,138,155.8,151.7,172.6,164.8,131.1,0,0,"0"
"1440",0,0,0,2,92,22,183,183,186,184,183.2,209.8,178.2,178.4,189.1,0,0,"0"
"1441",0,0,0,1,156,24,151,145,135,148,147.3,146,169.4,175.5,164,0,0,"0"
"1442",0,0,1,7,48,27,331,324,329,328,297,273.2,277.3,303.5,267.7,0,0,"0"
"1443",0,0,0,5,28,19,147,141,130,128,65.7,93.6,109.1,78.9,74.6,0,0,"1"
"1444",0,0,1,2,100,21,184,191,188,192,219.7,197.2,192.9,193.6,225.1,0,1,"0"
"1445",0,0,0,3,44,14,111,123,107,112,179.2,161.5,155.6,123,133.3,0,0,"0"
"1446",0,0,0,6,28,24,137,168,158,154,142.7,153.5,133.2,150.9,150.8,0,0,"0"
"1447",0,0,0,4,40,27,180,150,174,177,144.6,125.5,134.7,163.5,184.3,0,0,"0"
"1448",0,0,0,1,188,23,192,214,187,179,168.3,159.8,144.1,173.5,167.3,0,0,"0"
"1449",0,0,1,2,96,25,186,190,192,188,169.5,204.5,238.1,227.9,205,0,1,"0"
"1450",0,0,0,4,48,24,157,162,186,184,114.9,120.5,116.1,160.5,151.6,0,0,"0"
"1451",0,0,0,2,92,15,181,189,195,162,148.5,132.1,155.3,150.1,160.4,0,0,"0"
"1452",0,0,0,4,36,17,134,144,142,132,125.9,123.2,79.2,57.1,76,0,0,"0"
"1453",0,0,1,5,56,24,254,268,257,255,313.3,282.3,259.9,238.6,278.4,0,0,"0"
"1454",0,0,0,6,24,21,149,147,146,144,128.8,103.1,155.2,135,141.9,0,0,"0"
"1455",0,0,0,4,36,26,136,149,151,147,90.8,138.8,153.2,137.8,149.4,0,0,"0"
"1456",0,0,0,4,36,13,141,133,137,131,75.1,53.9,78.3,90.2,106.7,0,0,"0"
"1457",0,0,0,3,52,18,142,137,134,122,121,124.2,133.6,96.2,106.5,0,0,"0"
"1458",0,0,0,3,52,19,149,138,146,144,150.3,144.5,178.6,172.6,205.5,0,0,"0"
"1459",0,0,1,9,36,23,292,293,287,276,257.4,238,250.7,285.9,274.3,0,0,"0"
"1460",0,0,0,6,28,20,164,160,175,182,175.7,189.9,175.8,163.4,193.1,0,0,"0"
"1461",0,0,0,6,36,21,189,202,200,175,159.7,191.3,198.8,186.2,164.9,0,0,"0"
"1462",0,0,0,3,56,19,165,161,164,159,136.3,133.8,99.9,86.3,102.3,0,0,"0"
"1463",0,0,0,9,0,17,132,137,140,146,160.7,149.7,196.2,172.1,185.6,0,0,"0"
"1464",0,0,0,1,156,20,147,143,148,151,163.7,197.1,181.4,215.5,197.8,0,0,"0"
"1465",0,0,0,6,32,23,195,180,195,195,185.4,162.6,202.1,191.6,202.8,0,0,"0"
"1466",0,0,0,4,44,19,180,165,166,177,189.2,145,144.7,132.9,177.9,0,0,"0"
"1467",0,0,0,3,48,16,168,163,143,92,146.4,125,129,154.2,103.3,0,0,"0"
"1468",0,0,0,6,28,20,145,140,144,141,100.7,141.7,160.7,173.6,168.6,0,0,"0"
"1469",0,1,0,2,188,19,366,368,368,366,370.3,356.5,399.9,417.8,378.6,0,1,"0"
"1470",0,0,1,6,32,26,186,187,179,179,277.7,217.2,220.4,229.5,218.6,0,1,"0"
"1471",0,0,0,6,28,21,133,148,150,145,128.5,118.1,129,100.2,150.2,0,0,"0"
"1472",0,1,0,1,312,25,310,332,343,336,319.8,350.8,314.8,320.6,350.8,0,1,"0"
"1473",0,0,1,4,72,29,283,280,276,281,324.9,261.4,275.2,328,304.7,0,1,"0"
"1474",0,0,0,8,20,24,148,127,120,121,151.7,114.7,93.5,110.4,118.2,0,0,"0"
"1475",0,0,0,5,24,14,103,114,104,104,134.2,111.9,111.1,41,56,0,0,"0"
"1476",0,0,1,2,144,28,293,289,285,290,266.3,275.6,270.2,278.9,299.4,0,0,"0"
"1477",0,0,0,5,20,23,113,94,93,98,117.8,128.8,114.5,140.7,112.7,0,0,"1"
"1478",0,0,0,3,56,31,190,185,180,168,221.6,188,182.8,147.5,113.5,0,0,"0"
"1479",0,0,1,4,36,16,142,150,150,150,211.1,200.5,199.2,232.1,227.4,0,0,"0"
"1480",0,0,1,4,56,27,210,204,209,216,210,235.4,206.4,202,224.1,0,1,"0"
"1481",0,0,1,5,44,19,203,217,242,233,254.2,242.5,234.8,217.1,232,0,0,"0"
"1482",0,0,0,0,0,12,86,2,11,0,109.3,83.6,64.6,47.1,49.8,0,0,"0"
"1483",0,0,1,4,52,14,197,192,202,208,182.1,202,183.4,228.9,243.8,0,1,"0"
"1484",0,0,0,2,80,19,171,154,155,156,202.5,188.6,165.7,174.3,171.4,0,0,"0"
"1485",0,0,0,4,44,19,184,174,167,164,159.7,166.4,139.8,153.2,114.2,0,0,"0"
"1486",0,0,0,5,32,22,153,161,133,124,154.5,124.4,126.9,107.6,91.9,0,0,"0"
"1487",0,0,1,2,104,19,204,216,213,216,234.3,219.5,209.9,274.2,227.6,0,0,"0"
"1488",0,0,1,0,0,17,315,319,316,318,230.5,217.3,264.3,284.2,268.8,0,0,"0"
"1489",0,0,0,5,28,18,138,130,168,176,133.8,141.2,147.5,161.8,180.2,0,0,"0"
"1490",0,0,1,6,36,20,224,211,208,223,208.6,254.3,262.2,276,241.7,0,1,"0"
"1491",0,0,1,7,28,24,192,185,194,195,164.2,158.8,206.3,281.8,293.2,0,0,"1"
"1492",0,0,1,2,96,20,189,180,185,187,235.6,206.9,183.9,193.5,238.6,0,0,"0"
"1493",0,0,0,1,136,21,74,106,172,134,125.5,128.3,82.1,74.7,89.4,0,0,"0"
"1494",0,0,0,9,0,25,138,135,139,124,133.4,173.6,146.4,105.4,118.7,0,0,"0"
"1495",0,0,1,7,40,26,260,244,256,264,255.1,268.1,332.5,289.3,268.3,0,1,"0"
"1496",0,0,0,4,36,23,120,97,102,131,130.6,155.9,127.2,95,79.7,0,0,"0"
"1497",0,0,0,7,28,22,163,159,171,174,172.7,167.7,164.3,161.3,159.3,0,0,"0"
"1498",0,0,1,3,60,19,173,171,172,175,207.5,229.5,258.7,208.5,192.9,0,0,"0"
"1499",0,0,0,8,28,14,212,223,224,216,138.7,162.5,204.2,183.4,226,0,0,"0"
"1500",0,0,0,2,68,28,173,119,130,162,113.3,87.2,55.8,84.5,84.7,0,0,"0"
"1501",0,0,1,6,40,25,218,222,220,212,231.9,199.3,207.8,240.7,232.8,0,1,"1"
"1502",0,0,1,6,40,21,220,215,221,220,213.4,219.1,224.5,267.5,245.2,0,0,"1"
"1503",0,0,0,5,36,18,174,174,178,183,158.5,159.2,198.8,186.9,219.8,0,0,"0"
"1504",0,0,0,7,28,21,185,181,164,166,181.6,176.6,171.1,157,158,0,0,"0"
"1505",0,0,0,3,72,21,316,212,169,142,166.5,191.8,207.9,215.3,189.1,1,0,"1"
"1506",0,0,0,6,20,26,65,95,116,157,189,220.2,196.3,172.6,163.2,0,0,"0"
"1507",0,0,0,4,40,23,144,146,141,139,130.3,134.7,137.4,117,150.3,0,0,"0"
"1508",0,0,1,3,72,22,228,219,219,226,214.6,228.4,201.9,197.9,252.3,0,1,"0"
"1509",0,1,0,1,292,25,292,295,289,291,299.7,322.4,330.9,335.3,317.3,0,1,"1"
"1510",0,0,0,5,32,17,150,138,138,149,135.8,167.1,144.9,133.3,174.5,0,0,"1"
"1511",0,0,0,8,0,18,136,135,138,126,132.9,92.4,115.3,100.1,117.6,0,0,"0"
"1512",0,0,0,8,28,18,213,182,173,167,199.1,170.3,158.3,160.9,193.3,0,0,"0"
"1513",0,0,0,3,44,15,131,132,130,135,112.6,99.6,84,112.7,111.5,0,0,"0"
"1514",0,0,1,2,152,28,290,294,298,283,329.9,270.7,292.3,233.1,284.8,0,1,"0"
"1515",0,0,0,3,56,19,174,171,166,163,181.1,139.2,160.2,140.3,104.6,0,0,"0"
"1516",0,0,0,6,24,16,139,139,136,145,170.4,163.5,136.4,159.6,187.8,0,0,"0"
"1517",0,1,0,2,144,27,325,409,364,288,363.1,387.9,407.8,387.1,383.9,0,0,"0"
"1518",0,0,0,1,124,16,121,123,129,113,133.1,113.7,90,71.1,70.3,0,0,"0"
"1519",0,0,0,3,56,25,182,165,159,166,156.3,169.1,163.2,157.3,144.9,0,0,"0"
"1520",0,0,0,6,28,17,168,162,165,158,164.8,179.8,153.4,108.3,86.3,0,0,"1"
"1521",0,0,1,4,60,25,201,200,220,225,175.4,183.7,204.5,205.5,241.4,0,0,"0"
"1522",0,0,1,4,56,22,213,206,205,211,196.8,210.9,230.1,207.2,192.2,0,1,"0"
"1523",0,0,0,1,140,21,150,138,137,131,157.2,88.8,100.7,91.7,81.4,0,0,"0"
"1524",0,0,0,5,28,12,126,131,127,129,145.9,134.7,129.3,111.1,136.4,0,0,"0"
"1525",0,0,0,3,60,15,169,165,180,177,222.8,198.7,163.3,162.5,153.7,0,0,"0"
"1526",0,0,0,6,36,20,198,149,114,220,129.5,102.6,104.8,118.1,120.8,0,0,"0"
"1527",0,0,0,4,36,23,143,137,125,110,152.8,153.5,114,143,137.8,0,0,"0"
"1528",0,0,0,4,32,18,125,135,140,150,180.7,180.5,178.8,197.5,205.7,0,0,"0"
"1529",0,0,0,4,56,30,224,217,226,225,193.1,150,213.1,164.8,174,0,0,"0"
"1530",0,1,0,1,368,21,369,372,366,380,403.1,410.5,376,364.1,393.6,0,1,"0"
"1531",0,0,0,4,60,25,232,221,235,228,189.5,208.6,191.9,166.4,241.7,0,0,"0"
"1532",0,0,0,7,28,27,174,177,165,171,182.3,169.8,203.2,231,166.6,0,0,"0"
"1533",0,0,1,2,108,21,210,212,210,217,195.8,193.7,212.3,190.6,244.9,0,1,"0"
"1534",0,0,0,1,188,23,187,185,171,172,205.9,197.1,188.9,204,184.5,0,0,"0"
"1535",0,0,0,4,36,20,139,131,131,130,81.4,72,94.8,123.1,119.5,0,0,"1"
"1536",0,0,0,3,44,23,131,131,124,123,170.4,84.9,65.1,82.9,131.6,0,0,"0"
"1537",0,0,0,3,56,26,189,161,175,169,163.4,174.1,245.2,171.1,190.7,0,0,"0"
"1538",0,0,0,6,32,17,184,189,191,197,184,181.9,198.1,201.5,209.9,0,0,"0"
"1539",0,0,0,3,56,13,108,132,159,144,107.4,107.2,110.7,110.7,149.3,0,0,"0"
"1540",0,0,0,2,72,15,141,137,141,141,144.5,135.2,153.6,132.8,133.9,0,0,"0"
"1541",0,0,0,7,20,27,132,138,140,148,172.4,212.1,219.1,200.2,184.4,0,0,"0"
"1542",0,0,0,12,0,19,162,175,156,156,117.6,136.1,191.8,212.9,154.8,0,0,"0"
"1543",0,0,1,6,44,29,251,251,246,246,227.7,235.4,215.4,261.8,248.3,0,0,"0"
"1544",0,0,0,4,48,20,185,195,203,198,177.5,154.3,147.5,203.5,233.5,0,0,"0"
"1545",0,0,0,2,68,24,156,153,153,135,108.5,134.8,120.3,133.9,119.3,0,0,"0"
"1546",0,0,1,5,52,25,248,244,252,249,215.9,204.2,188.1,177.5,220.9,0,0,"0"
"1547",0,0,0,7,20,17,125,121,126,133,180.4,143.9,142.3,151.7,114.9,0,0,"0"
"1548",0,0,0,2,64,22,136,128,139,117,109,166.5,145.2,175.2,120.7,0,0,"0"
"1549",0,0,0,4,36,18,143,133,133,136,68.2,44.4,95.7,116.9,172.5,0,0,"0"
"1550",0,0,0,3,48,22,134,145,142,134,160.9,125.1,90.1,109.7,100.8,0,0,"0"
"1551",0,0,0,1,184,13,198,186,201,184,170.6,168.6,178.1,205,191.7,0,0,"0"
"1552",0,0,0,1,184,24,181,182,183,180,193.1,178.2,208.8,207.3,177.8,0,0,"0"
"1553",0,0,1,3,56,15,170,167,161,176,217.6,220.7,199,185,179.1,0,0,"0"
"1554",0,0,0,2,92,20,164,175,178,180,171.4,152,177.4,168.4,177.6,0,0,"0"
"1555",0,0,0,5,44,18,223,217,208,201,204.1,157.1,180.3,185.8,198.9,1,0,"0"
"1556",0,0,0,3,56,15,164,174,176,179,173.7,148.6,170.2,192.1,190.2,0,0,"0"
"1557",0,0,0,4,44,19,180,168,170,169,97.1,81.4,87.1,149.9,174,0,0,"0"
"1558",0,0,0,5,32,20,140,135,141,148,130.8,156.2,149.1,174.1,174.6,0,0,"0"
"1559",0,0,0,7,20,26,138,128,122,121,123.8,106.4,82.5,106.6,88.3,0,0,"0"
"1560",0,0,0,3,48,15,140,130,131,135,126.4,168.7,177.6,181.3,162.3,0,0,"0"
"1561",0,0,1,2,88,19,170,172,182,188,231.6,218.3,195.7,212.4,226.2,0,1,"0"
"1562",0,0,1,5,52,24,203,223,256,250,253,263.5,256.3,282.5,244.1,0,0,"1"
"1563",0,0,0,2,72,24,149,146,140,134,103.2,79.6,109.9,149.1,119,0,0,"0"
"1564",0,0,0,5,32,21,165,152,160,152,155.9,94.8,94.1,72.7,84.1,0,0,"0"
"1565",0,0,0,0,0,24,131,145,143,140,140.9,109.3,99.1,129.3,122.4,0,0,"0"
"1566",0,0,1,5,40,20,173,191,210,202,221.3,179.5,216.2,239.7,207.6,0,0,"0"
"1567",0,0,1,4,48,24,169,168,163,178,242.2,234.2,222.1,226.4,215.3,0,0,"0"
"1568",0,0,1,4,56,22,230,208,208,208,213.7,244.2,265,195,210.9,1,0,"0"
"1569",0,0,0,3,52,11,140,149,140,146,148.8,164.4,188.7,131.3,173.5,0,0,"0"
"1570",0,0,0,1,140,22,126,132,140,138,205.3,205.4,176.1,194.9,149.1,0,0,"0"
"1571",0,0,0,4,44,15,153,181,184,183,123.3,121.5,133.6,139.2,231.5,0,0,"0"
"1572",0,0,0,1,184,19,181,160,163,172,210.8,214.4,202.7,188.4,175.8,0,0,"0"
"1573",0,1,0,5,60,27,291,285,301,298,297,315.4,316.2,324.6,359.2,0,0,"0"
"1574",0,0,0,4,40,19,149,148,157,160,148.7,162.6,174.7,171.5,221.8,0,0,"0"
"1575",0,0,0,1,152,25,140,134,130,131,182.5,148.1,121.4,154.9,125.5,0,0,"0"
"1576",0,0,0,5,28,15,139,134,131,126,116.3,132.7,107.6,149.6,127,0,0,"0"
"1577",0,0,1,0,0,24,248,278,254,244,246,235.9,256,252.4,251.9,1,1,"0"
"1578",0,0,1,6,44,19,242,253,244,253,304.6,284.4,269.8,285.2,288.5,1,1,"1"
"1579",0,0,0,2,88,24,184,161,165,178,184.2,175.3,133.3,181.2,221.1,0,0,"0"
"1580",0,0,1,2,108,23,211,215,227,217,263.2,245.9,249,235.2,235.3,0,0,"0"
"1581",0,0,0,4,40,22,154,145,143,140,125.2,133.7,147.1,176.3,178.1,0,0,"1"
"1582",0,0,0,2,68,17,131,144,135,137,141.4,126.4,164.6,174.9,161.4,0,0,"0"
"1583",0,0,1,5,48,19,233,220,213,237,204.4,210.6,213.1,259.4,258.2,0,0,"1"
"1584",0,0,0,3,52,17,177,148,183,234,184.6,171.7,153.6,194.2,197.3,0,0,"0"
"1585",0,0,1,5,48,21,205,260,239,240,221,285.4,241.3,235.7,255.7,0,1,"0"
"1586",0,0,0,8,24,24,174,167,170,180,173.6,186,209.4,188.8,186.4,0,0,"0"
"1587",0,0,0,2,76,13,132,148,141,139,185.7,172.3,114.7,78.7,114.6,0,0,"0"
"1588",0,0,1,0,0,17,130,144,140,147,168.5,177,250.3,210.3,210.2,0,0,"0"
"1589",0,0,1,7,32,21,207,224,224,234,193.9,242.5,283.5,315.7,274.1,0,0,"1"
"1590",0,0,1,1,300,30,291,291,298,287,290.3,309.9,278,280.6,287.6,0,0,"0"
"1591",0,0,1,3,60,25,175,180,174,164,227.5,209.2,210.2,199.5,181.6,0,0,"0"
"1592",0,1,0,3,120,27,364,356,349,371,329.8,309.6,333.4,346.3,361,0,1,"0"
"1593",0,0,0,4,40,18,155,152,146,151,224.9,165.8,175.3,150,154.8,0,0,"0"
"1594",0,1,0,2,120,21,234,238,249,251,306.7,323.7,298.6,284.8,298.8,0,1,"0"
"1595",0,0,0,1,100,19,114,100,119,121,77.7,119.5,113.2,127.2,127,0,0,"0"
"1596",0,0,0,8,20,15,132,138,114,131,154.7,174.1,205.3,209.3,126.2,0,0,"0"
"1597",0,0,0,6,24,18,113,103,119,138,145.6,165.9,107.2,102.6,146.1,0,0,"0"
"1598",0,0,0,6,24,21,149,127,130,133,160.3,142.2,164.8,179.3,141.2,0,0,"0"
"1599",0,0,1,6,32,17,188,191,186,180,217.2,208.3,196.4,242.7,243.4,0,0,"0"
"1600",0,0,0,3,56,20,123,148,148,161,175.8,139,112.5,124.2,125.1,0,0,"0"
"1601",0,0,0,4,36,16,143,116,110,130,107,124.9,171.9,198,176.8,0,0,"0"
"1602",0,0,0,4,44,25,172,170,164,170,109.7,127.8,161.1,160,107.8,0,0,"0"
"1603",0,0,0,3,44,14,140,134,130,138,130,153.6,142.4,173.6,177,0,0,"0"
"1604",0,0,0,4,40,22,137,158,155,164,148.8,171.3,150.1,184.9,151.1,0,0,"0"
"1605",0,0,0,5,32,21,123,112,124,118,155.2,164.7,162.7,130.9,123.6,0,0,"0"
"1606",0,0,0,4,36,18,133,134,129,132,194,122.2,105.5,102,126.2,0,0,"0"
"1607",0,0,0,4,44,27,168,172,172,165,116.8,95.6,79.6,77.9,141,0,0,"0"
"1608",0,0,0,4,0,18,91,55,18,14,150.3,157.5,111.6,105.3,85.2,0,0,"0"
"1609",0,0,1,3,64,21,203,217,234,190,249.8,239.9,221.5,196.6,158.8,0,0,"1"
"1610",0,0,1,4,64,26,246,250,257,255,283.6,212.4,233.9,258.2,244.8,0,0,"0"
"1611",0,0,0,5,32,12,164,183,178,162,186.3,132.7,150.9,176.8,186.5,0,0,"0"
"1612",0,0,0,5,28,15,134,129,124,127,124.8,69.7,70.1,68,98.6,0,0,"0"
"1613",0,0,0,8,0,23,118,143,146,150,173.4,191,152.8,144.6,180.5,0,0,"0"
"1614",0,0,0,6,24,17,139,128,123,126,101.4,113.8,170.5,160.9,157.7,0,0,"0"
"1615",0,0,0,5,36,15,178,174,180,190,120.4,147.5,103.1,149.5,197.6,0,0,"0"
"1616",0,1,0,5,68,23,334,345,334,329,349.4,350.3,339.3,350,349.7,0,0,"0"
"1617",0,0,0,6,20,14,102,88,102,129,87.8,96.3,129.1,172.1,130.5,0,0,"1"
"1618",0,1,0,5,64,27,280,301,294,311,294.7,313.1,262.6,321.5,365.2,0,0,"1"
"1619",0,0,1,5,44,23,221,218,218,226,220,176.7,203.4,229.7,248.4,0,0,"0"
"1620",0,0,1,4,68,21,267,246,250,255,317.6,305.8,283.8,245.4,267.3,0,1,"0"
"1621",0,0,0,2,72,20,146,138,134,134,128.1,144.4,131.9,108.5,107.7,0,0,"0"
"1622",0,0,0,4,36,24,125,126,136,145,110.4,128.4,153.3,160.7,203.7,0,0,"0"
"1623",0,0,1,3,88,21,254,255,259,256,290.7,292.5,296.3,269.4,305.9,0,0,"1"
"1624",0,0,0,3,40,17,136,128,115,130,105.9,166.6,192.6,144.7,109.2,0,0,"0"
"1625",0,0,0,6,24,12,123,114,116,115,78,101.8,85.8,107.1,105.4,0,0,"0"
"1626",0,0,0,8,20,9,138,137,138,146,157.6,150.4,139.4,131.4,127.9,0,0,"0"
"1627",0,0,0,5,32,19,133,145,148,144,112.7,130.8,140.8,138.6,149,0,0,"0"
"1628",0,0,0,6,28,23,128,146,146,130,146,157.3,209.6,202.6,231.7,0,0,"0"
"1629",0,0,1,1,240,30,237,318,290,219,227.4,189.2,194.4,195.4,234.7,0,0,"0"
"1630",0,0,1,3,76,23,211,220,223,220,172.4,203.4,261.4,300,267.4,0,0,"0"
"1631",0,0,1,2,96,14,200,197,205,188,242,268.9,230.6,222.3,155.7,1,0,"0"
"1632",0,0,0,1,140,15,138,141,143,137,113,148.9,130.1,127.4,102.9,0,0,"0"
"1633",0,0,1,3,76,30,206,216,214,221,208.2,271.3,250.3,245.2,215,0,1,"0"
"1634",0,0,1,7,44,29,295,286,285,282,283.9,301.8,302.3,296.5,254.3,1,0,"0"
"1635",0,0,0,3,48,21,160,153,154,144,124.9,161.8,124,161.3,136,0,0,"0"
"1636",0,0,0,0,0,18,82,110,72,107,111.7,133.8,108.4,87.9,99.4,0,0,"0"
"1637",0,0,0,6,28,21,149,136,138,140,139.2,92.6,75.7,136.6,131.3,0,0,"0"
"1638",0,0,0,6,32,25,182,207,181,149,174.2,235.6,193.8,150.5,156.6,0,0,"0"
"1639",0,0,0,2,68,22,117,132,133,134,134.7,124.8,147.6,145.7,125.8,0,0,"0"
"1640",0,0,0,4,36,13,137,143,135,140,163.1,173.3,168.7,236.8,189.7,0,0,"0"
"1641",0,0,0,1,148,21,142,141,144,150,171.5,202.2,184.3,190.3,221.7,0,0,"0"
"1642",0,0,1,6,40,18,223,212,223,224,207.8,217.9,179.5,241.7,259.6,1,1,"0"
"1643",0,0,0,7,24,13,143,137,135,137,116.4,90.9,101.1,117.6,144.7,0,0,"0"
"1644",0,0,0,2,72,27,137,140,143,139,113.8,107.6,100.3,130.7,195.2,0,0,"0"
"1645",0,0,1,5,52,26,263,257,243,237,296.8,278.2,240.4,246.4,210,0,0,"0"
"1646",0,0,1,4,56,26,237,229,234,218,256.8,235.8,183.3,179.8,176.8,1,1,"0"
"1647",0,0,0,6,24,14,130,144,148,153,98.3,43,104.4,143.5,199.1,0,0,"0"
"1648",0,0,0,3,48,26,148,151,143,150,122.4,214.7,186.8,135.5,183.9,0,0,"0"
"1649",0,0,0,3,44,22,128,127,126,128,119.8,127.2,116.7,110.4,110,0,0,"1"
"1650",0,0,1,5,64,32,286,291,307,298,285.9,271.3,269.5,228.3,250.1,0,1,"0"
"1651",0,0,0,5,32,17,150,146,139,124,69.5,85.2,94.5,87.5,128.8,0,0,"0"
"1652",0,0,0,3,44,20,137,137,129,119,125.6,172,123.8,102,83.8,0,0,"0"
"1653",0,0,1,6,44,26,265,253,260,266,255.2,224.2,262.4,292.9,274.8,0,1,"0"
"1654",0,0,0,5,32,19,151,146,145,122,128.4,142.7,104.6,169.8,113.3,0,0,"0"
"1655",0,0,0,2,84,29,174,164,166,166,157.2,150.5,145.9,174.7,153.6,0,0,"0"
"1656",0,0,0,5,24,18,121,125,119,111,102.8,143.2,168.4,172.4,90.8,0,0,"0"
"1657",0,0,1,5,56,24,277,286,264,274,304.7,268.5,255.8,308,297.3,1,1,"0"
"1658",0,0,0,4,36,18,115,141,134,109,131.4,134.9,105.7,82.9,82.3,0,0,"0"
"1659",0,0,1,6,36,26,203,212,214,206,232.1,202.8,196.2,196.7,231,0,0,"0"
"1660",0,0,0,4,40,15,159,156,151,142,180,196.8,142.6,139.9,144.1,0,0,"0"
"1661",0,0,1,2,136,21,256,251,267,279,225,276,246,324.1,298.5,1,0,"0"
"1662",0,0,0,6,28,15,160,163,160,169,155.4,158.9,178.7,151.4,175.1,0,0,"0"
"1663",0,0,0,3,52,27,259,206,149,219,171.2,191,195.7,200.4,234.9,0,0,"0"
"1664",0,0,0,3,48,17,157,153,141,135,171.8,140.9,167.5,156.4,122.2,0,0,"0"
"1665",0,0,0,7,20,16,123,115,103,111,134.6,113.3,122.8,85.2,66.5,0,0,"0"
"1666",0,0,0,2,64,19,138,152,126,133,178.4,192.6,178.4,161.2,143.8,0,0,"0"
"1667",0,0,1,4,88,19,212,290,344,270,284.2,279.3,263.7,254,253.5,1,0,"0"
"1668",0,0,0,3,60,20,173,177,182,189,178.4,191.5,191.4,214.2,191.1,0,0,"0"
"1669",0,0,0,2,92,22,170,187,193,190,111.4,128.5,152.3,156.8,193.7,0,0,"0"
"1670",0,0,0,5,28,15,124,132,135,138,160.7,134,88.1,140.9,120.1,0,0,"0"
"1671",0,0,0,7,28,22,171,164,165,170,179,166,116.1,145,158.2,0,0,"0"
"1672",0,0,1,5,40,16,178,196,221,212,228.1,236.7,230.6,189.5,211.3,0,1,"1"
"1673",0,0,0,3,48,19,158,142,143,155,111.9,163.6,146.4,174.2,181,0,0,"0"
"1674",0,0,0,4,36,15,135,121,145,117,108.6,69.8,49.7,48.3,82,0,0,"0"
"1675",0,0,0,4,36,16,144,138,140,141,154.5,160.4,114.9,113.1,135.9,0,0,"0"
"1676",0,0,0,5,24,21,134,131,117,137,185.3,194,169.3,165.6,140,0,0,"0"
"1677",0,0,1,1,220,30,218,212,198,215,259.5,243,230,230.7,238.3,0,1,"0"
"1678",0,0,0,4,40,23,141,145,153,152,86.3,122.2,133.6,137.5,172.3,0,0,"0"
"1679",0,0,0,8,20,22,142,113,105,129,153.7,140.3,80.3,108.6,98.3,0,0,"0"
"1680",0,0,0,2,72,16,171,148,144,146,169.4,135.6,125.7,167.3,167.9,0,0,"0"
"1681",0,0,0,7,32,28,214,213,203,210,180,209.7,206.7,173.7,189,0,0,"1"
"1682",0,0,0,7,20,13,144,123,127,127,148.4,113.6,128.2,152.8,105.2,0,0,"0"
"1683",0,0,1,3,84,29,247,260,255,251,237.4,228.8,211.8,265.5,275.3,1,0,"0"
"1684",0,0,0,4,36,21,133,156,129,103,50.9,28.4,56.7,88.3,89.3,0,0,"0"
"1685",0,1,0,5,72,34,350,350,354,337,321.9,288.9,278.7,325.5,347.5,0,1,"0"
"1686",0,0,1,1,200,20,270,161,198,167,235.5,259.1,250.1,204.1,177,0,1,"0"
"1687",0,0,0,5,32,24,152,157,154,155,137.5,154.7,158.8,177.2,184.9,0,0,"0"
"1688",0,0,1,1,144,23,141,165,178,187,154.1,202.5,210.9,237.5,209.6,0,0,"0"
"1689",0,0,0,6,32,19,180,174,180,177,180,207.7,180.9,174,197.8,0,0,"0"
"1690",0,0,0,4,36,21,135,143,154,142,129.3,143.7,137.1,127.3,153.8,0,0,"0"
"1691",0,0,0,4,56,22,221,210,192,208,135.2,150.9,136.7,181.6,197.1,0,0,"0"
"1692",0,0,0,6,24,19,126,130,121,125,69.1,98.1,104.4,102.3,128.9,0,0,"0"
"1693",0,0,0,3,48,20,129,139,139,133,87,48.2,64.3,109.1,131.8,0,0,"0"
"1694",0,0,0,3,48,17,135,134,143,149,219.5,192.3,158,172.3,171.4,0,0,"0"
"1695",0,0,1,4,56,22,196,207,224,228,222.1,225,236.5,275.9,256.3,0,0,"1"
"1696",0,0,0,3,52,16,132,146,132,146,171.3,153.2,152.5,129.8,142.2,0,0,"0"
"1697",0,0,0,7,20,13,129,123,124,117,140.3,111.7,101.3,40.6,44.1,0,0,"0"
"1698",0,0,0,4,44,23,174,170,167,160,147.6,139.7,116.7,120.9,71.6,0,0,"0"
"1699",0,0,0,2,60,20,137,129,132,113,124.3,152.7,123.5,112.7,100.5,0,0,"0"
"1700",0,0,0,3,60,21,167,171,170,172,190.4,193.1,163.8,200.5,166,0,0,"0"
"1701",0,0,0,3,80,24,286,238,213,161,146.4,146.2,148,160.2,166.2,0,0,"0"
"1702",0,1,0,2,188,27,372,364,348,341,380.4,342.7,351.8,333.7,297.6,0,1,"0"
"1703",0,0,0,4,36,16,153,144,142,133,93.7,88.5,67.8,137.4,161.4,0,0,"0"
"1704",0,0,0,4,40,25,139,148,145,156,143.5,121.3,139.1,182,179.8,0,0,"0"
"1705",0,0,0,2,48,21,157,92,114,142,174.7,140,100.5,131.7,123.9,0,0,"0"
"1706",0,0,0,3,48,15,134,131,138,142,132.7,119.7,85.8,107.5,124,0,0,"0"
"1707",0,0,0,8,28,19,213,213,198,190,200.9,206.3,181.8,167.4,172.3,1,0,"1"
"1708",0,0,1,3,80,27,266,236,261,252,273.4,263.4,286.4,278.1,277.2,0,1,"0"
